run_id,categoria,rank,title,app_id,developer,developer_email,developer_website,genre,score,ratings,reviews,installs,min_installs,real_installs,free,price,currency,contains_ads,offers_iap,iap_price,content_rating,released,updated,version,android_version,summary,url,indie_score,growth_score,opportunity_score,perfil_detectado,estimated_mau,revenue_monthly_usd_low,revenue_monthly_usd_base,revenue_monthly_usd_high,profit_monthly_usd_base,revenue_monthly_brl_base,profit_monthly_brl_base,financial_confidence,review_count_collected,review_score_avg_recent,review_positive_pct,review_negative_pct,external_sources_used
29,Personalização · Launchers,11,Launcher Phone: Custom OS,com.launcher.custom.phone.os,CAA Studio,caacorp.ltd@gmail.com,https://caacorpltd.com/,Personalização,,,,500.000+,500000,515605,1,0,BRL,1,0,,Classificação Livre,,,Varies with device,,Launcher Phone: Sistema Operacional Personalizado – Experimente a Arte do Vidro Líquido no Android,https://play.google.com/store/apps/details?id=com.launcher.custom.phone.os&hl=pt&gl=br,100,0,61,pequeno/indie,42343,16.43,58.69,190.73,28.17,316.91,152.12,média,0,0.0,0.0,0.0,"SerpAPI, Firecrawl"
29,Negócios · RH e Gestão de Equipe,18,RHiD,br.com.controlid.rhid,Control iD,apps@controlid.com.br,https://controlid.com.br,Negócios,4.012121,1652,560,1.000.000+,1000000,1348193,1,0,BRL,0,0,,Classificação Livre,22 de jan. de 2020,1783434659,3.1.7,,O aplicativo RHiD permite a marcação de ponto através do seu celular.,https://play.google.com/store/apps/details?id=br.com.controlid.rhid&hl=pt&gl=br,92,43,61,pequeno/indie,139614,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.0,48.0,44.0,"SerpAPI, Firecrawl"
29,Negócios · RH e Gestão de Equipe,16,Benner RH 24Horas,br.com.benner.rh24horas,Benner Sistemas SA,rhmobile@benner.com.br,https://www.benner.com.br,Produtividade,4.6,10,2,10.000+,10000,10543,1,0,BRL,0,0,,Classificação Livre,10 de dez. de 2023,1773353944,1.2.2,,Seu RH na palma da mão,https://play.google.com/store/apps/details?id=br.com.benner.rh24horas&hl=pt&gl=br,100,40,61,pequeno/indie,756,0.0,0.0,0.0,0.0,0.0,0.0,baixa,2,5.0,100.0,0.0,"SerpAPI, Firecrawl"
29,Negócios · Nota Fiscal e Contabilidade,20,Addictive Accounting,com.onethumblearning.android.addictiveaccounting,One Thumb Learning LLC,support@addictiveaccounting.com,http://www.addictiveaccounting.com,Educação,,,,100.000+,100000,110159,1,0,BRL,0,1,"R$ 24,99 por item",Classificação Livre,19 de jan. de 2021,1756255830,1.1.25,,Um livro didático interativo com um simulador de software de contabilidade,https://play.google.com/store/apps/details?id=com.onethumblearning.android.addictiveaccounting&hl=pt&gl=br,100,3,61,pequeno/indie,8308,57.55,205.55,668.02,127.44,1109.95,688.17,média,1,5.0,100.0,0.0,"SerpAPI, Firecrawl"
29,Negócios · CRM e Vendas,13,CRM360,br.com.giver.giver_lojista,Giver,atendimento.crm360@crmbonus.com,https://www.crmbonus.com.br/360,Ferramentas,4.035714,56,18,10.000+,10000,31682,1,0,BRL,0,0,,Classificação Livre,7 de mar. de 2022,1779380593,2.0.23,,App para seus vendedores resgatarem os melhores clientes e sua loja bater metas!,https://play.google.com/store/apps/details?id=br.com.giver.giver_lojista&hl=pt&gl=br,100,33,61,pequeno/indie,2217,0.0,0.0,0.0,0.0,0.0,0.0,baixa,18,2.89,44.4,50.0,"SerpAPI, Firecrawl"
23,"Busca: ""rifa""",26,Don Rifa,com.donrifa.donrifa,"Don Rifa, LLC",contact@donrifa.com,https://donrifa.com/,Estilo de vida,3.5555556,462,4,100.000+,100000,116340,1,0,BRL,1,0,,Classificação Livre,5 de fev. de 2020,,Varies with device,,"Siga seus sonhos, divirta-se e escolha o sorteio que mais gosta.",https://play.google.com/store/apps/details?id=com.donrifa.donrifa&hl=pt&gl=br,100,0,61,pequeno/indie,8801,2.56,9.15,29.74,4.39,49.41,23.72,média,4,3.75,75.0,25.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
23,"Busca: ""rifa""",17,Meu aplicativo de rifa,com.rauhtech.rauhapp,RAUH Technologies,administration@rauhtech.com,https://mirifaapprauh.com,Entretenimento,2.4,82,4,10.000+,10000,24512,1,0,BRL,1,1,"R$ 10,99 – R$ 1.149,99 por item",Classificação Livre,15 de set. de 2024,,Varies with device,,"Gerencie rifas facilmente: venda, reserve e marque bilhetes vencedores.",https://play.google.com/store/apps/details?id=com.rauhtech.rauhapp&hl=pt&gl=br,100,0,61,pequeno/indie,1688,17.83,63.69,207.0,39.49,343.93,213.24,baixa,4,2.0,25.0,75.0,"SerpAPI, Brave Search, Firecrawl, DevSite:Firecrawl"
9,Estilo de Vida,3,HabitNow - Rotina e Hábitos,com.habitnow,HabitNow Apps,habitnow.apps@gmail.com,,Produtividade,4.868482,91025,5200,5.000.000+,5000000,7057669,1,0,BRL,0,1,"R$ 3,79 – R$ 57,99 por item",Classificação Livre,17 de mai. de 2019,1764388903,2.5.3f,,"Planejador de hábitos, lista de tarefas e rotina diária. Tudo em apenas um app!",https://play.google.com/store/apps/details?id=com.habitnow&hl=pt&gl=br,55,46,61,normal,725777,10734.34,38336.94,124595.05,23768.9,207019.46,128352.07,alta,25,4.76,96.0,4.0,"SerpAPI, ScrapingBee"
10,Produtividade,22,Meu Agenda Diário: tarefas,com.time_management_studio.my_daily_planner,GeniusTools Labs,support.mydailyplanner@geniustoolslabs.com,https://geniustoolslabs.com/mydailyplanner,Produtividade,4.8649426,52272,850,1.000.000+,1000000,3309064,1,0,BRL,1,1,"R$ 3,89 – R$ 549,99 por item",Classificação Livre,22 de dez. de 2019,1737372431,3.1.1,,"Organizador, Notificações, Lista de tarefas, Calendário",https://play.google.com/store/apps/details?id=com.time_management_studio.my_daily_planner&hl=pt&gl=br,69,34,61,normal,328314,43780.63,156359.39,508168.03,96942.82,844340.73,523491.25,alta,25,4.84,96.0,4.0,"SerpAPI, ScrapingBee"
3,Reprodutores de Vídeo,23,NX Video Player EAC3 Supported,com.hexasoft.simpleplayer,Chartianz,help.chartianz@gmail.com,https://ipocheckar.com,Reproduzir e editar vídeos,,,,10.000+,10000,27065,1,0,BRL,1,0,,Classificação Livre,13 de mai. de 2024,,Varies with device,,"O NX Video Player é compatível com EAC3 e todos os formatos, incluindo 8K, 4K, 2K, 1080p, Full HD e muito mais.",https://play.google.com/store/apps/details?id=com.hexasoft.simpleplayer&hl=pt&gl=br,100,0,61,pequeno/indie,1876,0.73,2.6,8.45,1.25,14.04,6.74,baixa,2,1.0,0.0,100.0,"SerpAPI, ScrapingBee"
1,Jogos de Quebra-Cabeça,6,Jigsaw Master - quebra-cabeças,com.mintgames.jigsawmaster,Mint Games,support@mint-games.org,https://www.firedragongame.com,Tabuleiros,4.5395684,15721,483,5.000.000+,5000000,6219552,1,0,BRL,1,1,"R$ 33,99 – R$ 344,99 por item",Classificação Livre,12 de dez. de 2023,1778841920,1.0.20,,Visuais vibrantes. 20K+ quebra-cabeças incríveis!,https://play.google.com/store/apps/details?id=com.mintgames.jigsawmaster&hl=pt&gl=br,49,54,61,normal,540458,63672.71,227402.55,739058.29,140989.58,1227973.78,761343.74,alta,25,4.72,88.0,4.0,"SerpAPI, ScrapingBee"
3,Esportes,14,Placar.app,placar.app,DevTenho,suporte@placar.app,https://portal.placar.app/contacts/new,Esportes,4.5555553,10,1,1.000+,1000,3971,1,0,BRL,0,0,,Classificação Livre,8 de ago. de 2025,1781034927,1.0.61,,App de torneios esportivos,https://play.google.com/store/apps/details?id=placar.app&hl=pt&gl=br,100,43,61,pequeno/indie,319,0.0,0.0,0.0,0.0,0.0,0.0,baixa,1,5.0,100.0,0.0,"SerpAPI, ScrapingBee"
3,Redes Sociais,10,All social media in one app,com.allsocialmedia.apps,Mejbah_Uddin,majbauddin17@gmail.com,https://designmarked.com/,Social,2.8,168,3,10.000+,10000,43658,1,0,BRL,1,0,,Classificação Livre,24 de set. de 2023,1701697423,1.0.3,,Unindo mundos: felicidade social tudo-em-um.,https://play.google.com/store/apps/details?id=com.allsocialmedia.apps&hl=pt&gl=br,100,0,61,pequeno/indie,3117,0.91,3.24,10.53,1.56,17.5,8.4,baixa,4,2.0,0.0,50.0,"SerpAPI, ScrapingBee"
1,Jogos Casuais,4,Jogos Offline Sem Wifi: Bons,com.aemobile.offline.games.no.wifi.relaxing.fun,AE Mobile Inc,offlinegame@richdom.org,https://richdom.org/offlinegames,Casuais,,,,50.000+,50000,77233,1,0,BRL,1,0,,Classificação Livre,,,Varies with device,,"Jogos sem internet e sem wifi: Minijogos viciantes de puzzle, blocos e arcade.",https://play.google.com/store/apps/details?id=com.aemobile.offline.games.no.wifi.relaxing.fun&hl=pt&gl=br,100,0,61,pequeno/indie,4849,2.34,8.36,27.17,4.01,45.14,21.67,baixa,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
1,Jogos de Tabuleiro,3,Damas Online: Jogue com amigos,com.miniclip.checkers,Miniclip.com,support@miniclip.com,https://www.miniclip.com/,Tabuleiros,4.556752,26330,2058,5.000.000+,5000000,5691320,1,0,BRL,1,1,"R$ 3,50 – R$ 339,90 por item",Classificação 18 anos,25 de jan. de 2023,1778247747,4.9.3,,Jogue damas online com seus amigos e outros jogadores reais,https://play.google.com/store/apps/details?id=com.miniclip.checkers&hl=pt&gl=br,49,54,61,normal,492505,52626.09,187950.32,610838.54,116529.2,1014931.73,629257.67,alta,25,3.76,64.0,28.0,"SerpAPI, ScrapingBee"
3,Paternidade,17,Mãe grávida e bebê,air.com.pk.pregnantmommynewborncare,Pink Circle,pinkcircledev@gmail.com,,Casuais,3.4444444,159,11,50.000+,50000,57019,1,0,BRL,1,0,,Classificação Livre,29 de mar. de 2022,1651301325,1.0.1,,Cuide dessa mamãe fofa e de seu bebê!,https://play.google.com/store/apps/details?id=air.com.pk.pregnantmommynewborncare&hl=pt&gl=br,100,0,61,pequeno/indie,3516,1.27,4.55,14.78,2.18,24.55,11.78,baixa,14,3.5,57.1,35.7,"SerpAPI, ScrapingBee"
3,Mapas e Navegação,24,Navegação por Voz GPS: Mapas,com.GPSvoicenavigation.mapsdirections.routefinder,Star Software Services LLC,starsoftwareservices@gmail.com,https://starsoftwareservice.com,Mapas e navegação,,,,100.000+,100000,115363,1,0,BRL,0,1,"R$ 35,99 – R$ 134,99 por item",Classificação Livre,,,Varies with device,,"Navegação GPS, Instruções de Direção e Mapas com o Aplicativo de Localização GPS",https://play.google.com/store/apps/details?id=com.GPSvoicenavigation.mapsdirections.routefinder&hl=pt&gl=br,100,0,61,pequeno/indie,8723,206.74,738.34,2399.61,457.77,3987.05,2471.97,média,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
1,Esportes,2,Placar.app,placar.app,DevTenho,suporte@placar.app,https://portal.placar.app/contacts/new,Esportes,4.5555553,10,1,1.000+,1000,3971,1,0,BRL,0,0,,Classificação Livre,8 de ago. de 2025,1781034927,1.0.61,,App de torneios esportivos,https://play.google.com/store/apps/details?id=placar.app&hl=pt&gl=br,100,43,61,pequeno/indie,319,0.0,0.0,0.0,0.0,0.0,0.0,baixa,1,5.0,100.0,0.0,"SerpAPI, ScrapingAnt"
3,Educação,6,Learning by Qulture Rocks,io.skore.mobile.skore,UOL Edtech,apps@skore.io,https://www.skore.io/,Educação,4.18,147,38,100.000+,100000,120980,1,0,BRL,0,0,,Classificação Livre,24 de ago. de 2020,1775163395,7.00.02,,Learning by Qulture Rocks: aprendizado e desenvolvimento contínuo.,https://play.google.com/store/apps/details?id=io.skore.mobile.skore&hl=pt&gl=br,100,32,61,pequeno/indie,9173,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.44,56.0,44.0,"SerpAPI, ScrapingBee"
3,Comunicação,25,Mensagens diretas - WhatsChat,com.direct.messages.chat,Gurru Technology,support@gurrutechnology.com,http://whatschat.gurrutechnology.com/,Produtividade,,,,100.000+,100000,294734,1,0,BRL,1,1,"R$ 26,99 – R$ 109,99 por item",Classificação Livre,,,Varies with device,,Envie mensagens sem salvar contatos e receba ajuda instantânea do chatbot de IA.,https://play.google.com/store/apps/details?id=com.direct.messages.chat&hl=pt&gl=br,100,0,61,pequeno/indie,23488,786.01,2807.17,9123.3,1740.45,15158.72,9398.4,média,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
3,Negócios,15,Business Journey,com.dice.roll.billionaire,Game Six Studio,gamesixstudio6@gmail.com,https://index.gamesix.top,Cassino,,,,1.000.000+,1000000,1045154,1,0,BRL,1,0,,Classificação Livre,,,Varies with device,,Jogue dados e torne-se milionário,https://play.google.com/store/apps/details?id=com.dice.roll.billionaire&hl=pt&gl=br,100,0,61,pequeno/indie,75682,129.77,463.45,1506.22,222.46,2502.64,1201.27,média,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
3,Beleza,22,BeMuse - Makeup & Beauty,com.intsig.skinai,INTSIG PTE,miaoting_xu@intsig.net,,Ferramentas,,,,50.000+,50000,52020,1,0,BRL,0,1,"R$ 25,99 – R$ 209,99 por item",Classificação Livre,16 de mai. de 2025,,Varies with device,,"Maquiagem, dicas e truques de beleza",https://play.google.com/store/apps/details?id=com.intsig.skinai&hl=pt&gl=br,100,0,61,pequeno/indie,3753,122.78,438.49,1425.09,271.86,2367.83,1468.06,baixa,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
3,Beleza,2,Skincare ASMR Makeup Games,com.pg.skincare.asmr.makeup.time.game,Pop it Games,coconutgames00@gmail.com,https://dreamdoor.trimindsstudio.com/,Casuais,,,,50.000+,50000,59001,1,0,BRL,1,0,,Classificação Livre,,,Varies with device,,Desfrute de uma experiência relaxante de cuidados de beleza com ASMR de skincare e maquiagem divertida.,https://play.google.com/store/apps/details?id=com.pg.skincare.asmr.makeup.time.game&hl=pt&gl=br,100,0,61,pequeno/indie,3646,1.76,6.29,20.43,3.02,33.94,16.29,baixa,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
3,Arte e Design,18,Paint Canvas Art & Mandala,com.kuyu.paint,KuyuLabs,kuyu.labs.contact@gmail.com,https://kuyulabs.blogspot.com/,Arte e design,,,,5.000+,5000,8469,1,0,BRL,1,1,"R$ 5,99 – R$ 579,99 por item",Classificação Livre,27 de mar. de 2025,1779575011,1.2.77-google,,"Estúdio de arte e tela digital profissional: Desenhe com camadas, simetria e ferramentas de mandala!",https://play.google.com/store/apps/details?id=com.kuyu.paint&hl=pt&gl=br,100,40,61,pequeno/indie,544,67.87,242.39,787.77,150.28,1308.91,811.52,baixa,1,5.0,100.0,0.0,"SerpAPI, ScrapingBee"
1,Beleza,10,Skincare ASMR Makeup Games,com.pg.skincare.asmr.makeup.time.game,Pop it Games,coconutgames00@gmail.com,https://dreamdoor.trimindsstudio.com/,Casuais,,,,50.000+,50000,59001,1,0,BRL,1,0,,Classificação Livre,,,Varies with device,,Desfrute de uma experiência relaxante de cuidados de beleza com ASMR de skincare e maquiagem divertida.,https://play.google.com/store/apps/details?id=com.pg.skincare.asmr.makeup.time.game&hl=pt&gl=br,100,0,61,pequeno/indie,3646,1.76,6.29,20.43,3.02,33.94,16.29,baixa,0,0.0,0.0,0.0,"SerpAPI, ScrapingBee"
1,Beleza,9,Skin Bliss: Skincare Routines,com.getskinbliss.skinbliss,skinbliss,info@getskinbliss.com,https://getskinbliss.com,Beleza,4.5873017,9894,267,1.000.000+,1000000,2021963,1,0,BRL,0,1,"R$ 4,99 – R$ 249,90 por item",Classificação Livre,3 de ago. de 2018,1757246262,5.0.6,,"Brilhe com ciência: cosméticos, scanner de ingredientes, rastreamento e análise facial",https://play.google.com/store/apps/details?id=com.getskinbliss.skinbliss&hl=pt&gl=br,69,31,61,normal,195854,6919.1,24711.06,80310.95,15320.86,133439.73,82732.63,alta,25,4.48,88.0,12.0,"SerpAPI, ScrapingBee"
29,Personalização · Launchers,14,Total Launcher,com.ss.launcher2,Total_Apps,chyk.the.dev@gmail.com,https://total-launcher.blogspot.com/,Personalização,4.29,27320,329,1.000.000+,1000000,3054416,1,0,BRL,0,1,"R$ 8,99 – R$ 22,99 por item",Classificação Livre,27 de jan. de 2015,1783820297,4.0.7,,Imagine. Crie! A personalização definitiva para o seu Android.,https://play.google.com/store/apps/details?id=com.ss.launcher2&hl=pt&gl=br,79,49,60,pequeno/indie,329324,2230.11,7964.67,25885.18,4938.1,43009.23,26665.72,alta,25,3.84,64.0,24.0,"SerpAPI, Firecrawl"
29,Negócios · ERP para Pequenos Negócios,4,"Vendas, financeiro e estoque",br.com.vhsys,vhsys,contato@vhsys.com.br,https://vhsys.com.br,Finanças,4.214876,1520,730,100.000+,100000,238656,1,0,BRL,0,0,,Classificação Livre,26 de nov. de 2013,1769537656,4.7.18,,"Aplicativo de Gestão com Vendas, Pedidos, Ordens de Serviço e Finanças, para MEI",https://play.google.com/store/apps/details?id=br.com.vhsys&hl=pt&gl=br,100,29,60,pequeno/indie,18800,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.36,60.0,40.0,"SerpAPI, Firecrawl"
26,"Busca: ""bitcoin""",28,Bitcoin Club: Crypto Empire,com.bitcoin.club,Moondrip FZ-LLC,support@moondripgames.com,https://moondripgames.com,Simulador,3.8421052,502,12,10.000+,10000,18366,1,0,BRL,1,1,"R$ 5,50 – R$ 539,90 por item",Classificação 18 anos,12 de fev. de 2026,1779964128,1.0.2,,"Manage auction tables, trade crypto assets, and earn real Bitcoin rewards!",https://play.google.com/store/apps/details?id=com.bitcoin.club&hl=pt&gl=br,100,38,60,pequeno/indie,,,,,,,,,,,,,
20,"Busca: ""wallet""",53,ONEWallet: Cartões e Fidelidad,com.kmshack.onewallet,"Soosu Studio, Inc",onewallet@soosu.studio,https://www.onewallet.kr,Ferramentas,4.455446,40248,50,1.000.000+,1000000,3247153,1,0,BRL,1,1,"R$ 49,99 por item",Classificação Livre,6 de fev. de 2019,,Varies with device,,"Digitalize seus cartões de fidelidade, planos e cupons em um só lugar com segura",https://play.google.com/store/apps/details?id=com.kmshack.onewallet&hl=pt&gl=br,69,28,60,normal,292617,4182.05,14935.89,48541.66,9260.25,80653.83,50005.37,alta,25,4.04,72.0,16.0,"SerpAPI, Firecrawl"
9,Notícias e Revistas,9,Jornal de Notícias,com.newspaperdirect.jn.android,Noticias_Ilimitadas,apoioaocliente@noticiasilimitadas.pt,https://www.jn.pt/,Notícias e revistas,4.428571,22,1,5.000+,5000,8468,1,0,BRL,0,0,,Classificação Livre,28 de jul. de 2025,,Varies with device,,App oficial do Jornal de Notícias. Informação e confiança,https://play.google.com/store/apps/details?id=com.newspaperdirect.jn.android&hl=pt&gl=br,100,39,60,pequeno/indie,544,0.0,0.0,0.0,0.0,0.0,0.0,baixa,3,1.67,0.0,66.7,"SerpAPI, ScrapingBee"
9,Negócios,4,"Vendas, financeiro e estoque",br.com.vhsys,vhsys,contato@vhsys.com.br,https://vhsys.com.br,Finanças,4.214876,1519,730,100.000+,100000,238228,1,0,BRL,0,0,,Classificação Livre,26 de nov. de 2013,1769537656,4.7.18,,"Aplicativo de Gestão com Vendas, Pedidos, Ordens de Serviço e Finanças, para MEI",https://play.google.com/store/apps/details?id=br.com.vhsys&hl=pt&gl=br,100,30,60,pequeno/indie,18765,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.36,60.0,40.0,"SerpAPI, ScrapingBee"
1,Jogos de Estratégia,14,Iron Marines jogo rts,com.ironhidegames.android.ironmarines,Ironhide Games,support@ironmarines.com,https://www.ironhidegames.com,Estratégia,4.8,127292,3620,1.000.000+,1000000,4020535,1,0,BRL,0,1,"R$ 0,99 – R$ 579,99 por item",Classificação 14 anos,13 de set. de 2017,1774377704,1.9.20,,Jogo rts: lidere seu exército em batalhas de estratégia em tempo real!,https://play.google.com/store/apps/details?id=com.ironhidegames.android.ironmarines&hl=pt&gl=br,39,57,60,normal,342248,111350.06,397678.79,1292456.06,246560.85,2147465.45,1331428.58,alta,25,4.96,100.0,0.0,"SerpAPI, ScrapingBee"
3,Ferramentas,24,Tool-Neuron (Run OFFLINE AI),com.dark.tool_neuron,sonar2377,siddheshsonar2377@gmail.com,https://tool-neuron.vercel.app/,Ferramentas,4.3333335,124,4,10.000+,10000,10749,1,0,BRL,0,0,,Classificação Livre,12 de jan. de 2026,1778967254,3.0,,Assistente de IA offline e privado. Execute LLMs e gere imagens localmente no seu telefone.,https://play.google.com/store/apps/details?id=com.dark.tool_neuron&hl=pt&gl=br,100,70,60,pequeno/indie,702,0.0,0.0,0.0,0.0,0.0,0.0,baixa,4,4.0,75.0,25.0,"SerpAPI, ScrapingBee"
1,Redes Sociais,3,Waveful - Torne-se um Criador,app.waveful,Waveful,contact@waveful.app,https://waveful.app,Social,4.3203883,91961,97,1.000.000+,1000000,2781562,1,0,BRL,1,1,"R$ 5,49 – R$ 2.849,99 por item",Classificação 12 anos,8 de dez. de 2020,1783062576,2.0.2607030705,,Sua voz importa na Waveful.,https://play.google.com/store/apps/details?id=app.waveful&hl=pt&gl=br,69,59,60,normal,298549,4700.83,16788.68,54563.23,10408.98,90658.9,56208.52,alta,25,3.88,72.0,24.0,"SerpAPI, ScrapingBee"
1,Notícias e Revistas,15,Jornal de Notícias,com.newspaperdirect.jn.android,Noticias_Ilimitadas,apoioaocliente@noticiasilimitadas.pt,https://www.jn.pt/,Notícias e revistas,4.428571,22,1,5.000+,5000,8468,1,0,BRL,0,0,,Classificação Livre,28 de jul. de 2025,,Varies with device,,App oficial do Jornal de Notícias. Informação e confiança,https://play.google.com/store/apps/details?id=com.newspaperdirect.jn.android&hl=pt&gl=br,100,39,60,pequeno/indie,544,0.0,0.0,0.0,0.0,0.0,0.0,baixa,3,1.67,0.0,66.7,"SerpAPI, ScrapingBee"
3,Entretenimento,11,"NoFlix - TV, Filmes e Séries",com.noflixtv.inc,noflix,sidineysantoscosta09@gmail.com,http://noflix.top/app-ads.txt,Entretenimento,3.8607595,79,49,10.000+,10000,17573,1,0,BRL,1,0,,Classificação Livre,6 de abr. de 2026,1783043877,3.5,,NoFlix seu guia Completo pra Acompanhar Novidades.,https://play.google.com/store/apps/details?id=com.noflixtv.inc&hl=pt&gl=br,100,39,60,pequeno/indie,1422,0.84,3.01,9.79,1.45,16.26,7.81,média,25,3.64,60.0,24.0,"SerpAPI, ScrapingBee"
3,Quadrinhos,4,"INKR — Comics, Manga, Webtoons",com.inkr.comics,INKR Comics,help@inkr.com,http://inkr.com,Quadrinhos,3.87,9323,104,500.000+,500000,984223,1,0,BRL,1,1,"R$ 11,99 – R$ 559,99 por item",Classificação 14 anos,12 de out. de 2020,1733611845,2.13.5,,Atualizações diárias e capítulos GRATUITOS,https://play.google.com/store/apps/details?id=com.inkr.comics&hl=pt&gl=br,84,15,60,pequeno/indie,83590,6659.23,23782.98,77294.68,14745.45,128428.09,79625.42,alta,25,3.44,48.0,32.0,"SerpAPI, ScrapingBee"
3,Negócios,7,"Vendas, financeiro e estoque",br.com.vhsys,vhsys,contato@vhsys.com.br,https://vhsys.com.br,Finanças,4.214876,1519,730,100.000+,100000,238228,1,0,BRL,0,0,,Classificação Livre,26 de nov. de 2013,1769537656,4.7.18,,"Aplicativo de Gestão com Vendas, Pedidos, Ordens de Serviço e Finanças, para MEI",https://play.google.com/store/apps/details?id=br.com.vhsys&hl=pt&gl=br,100,30,60,pequeno/indie,18765,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.36,60.0,40.0,"SerpAPI, ScrapingBee"
1,Entretenimento,10,"NoFlix - TV, Filmes e Séries",com.noflixtv.inc,noflix,sidineysantoscosta09@gmail.com,http://noflix.top/app-ads.txt,Entretenimento,3.8607595,79,49,10.000+,10000,17573,1,0,BRL,1,0,,Classificação Livre,6 de abr. de 2026,1783043877,3.5,,NoFlix seu guia Completo pra Acompanhar Novidades.,https://play.google.com/store/apps/details?id=com.noflixtv.inc&hl=pt&gl=br,100,39,60,pequeno/indie,1422,0.84,3.01,9.79,1.45,16.26,7.81,média,25,3.64,60.0,24.0,"SerpAPI, ScrapingBee"
1,Quadrinhos,9,K MANGA,com.kodansha.kmanga,Kodansha Ltd.,support@kmanga.kodansha.com,https://kmanga.kodansha.com/app_info/index.html,Quadrinhos,4.35,12336,91,1.000.000+,1000000,3158463,1,0,BRL,1,1,"R$ 3,00 – R$ 75,00 por item",Classificação 16 anos,15 de jan. de 2025,1773019722,3.0.0,,Aplicativo oficial de mangá da Kodansha,https://play.google.com/store/apps/details?id=com.kodansha.kmanga&hl=pt&gl=br,69,60,60,normal,284245,4421.15,15789.82,51316.9,9789.69,85265.01,52864.3,alta,25,2.72,36.0,48.0,"SerpAPI, ScrapingBee"
1,Quadrinhos,6,"INKR — Comics, Manga, Webtoons",com.inkr.comics,INKR Comics,help@inkr.com,http://inkr.com,Quadrinhos,3.87,9323,104,500.000+,500000,984223,1,0,BRL,1,1,"R$ 11,99 – R$ 559,99 por item",Classificação 14 anos,12 de out. de 2020,1733611845,2.13.5,,Atualizações diárias e capítulos GRATUITOS,https://play.google.com/store/apps/details?id=com.inkr.comics&hl=pt&gl=br,84,15,60,pequeno/indie,83590,6659.23,23782.98,77294.68,14745.45,128428.09,79625.42,alta,25,3.44,48.0,32.0,"SerpAPI, ScrapingBee"
1,Negócios,3,"Vendas, financeiro e estoque",br.com.vhsys,vhsys,contato@vhsys.com.br,https://vhsys.com.br,Finanças,4.214876,1519,730,100.000+,100000,238228,1,0,BRL,0,0,,Classificação Livre,26 de nov. de 2013,1769537656,4.7.18,,"Aplicativo de Gestão com Vendas, Pedidos, Ordens de Serviço e Finanças, para MEI",https://play.google.com/store/apps/details?id=br.com.vhsys&hl=pt&gl=br,100,30,60,pequeno/indie,18765,0.0,0.0,0.0,0.0,0.0,0.0,média,25,3.36,60.0,40.0,"SerpAPI, ScrapingBee"
29,Personalização · Launchers,7,1 Launcher - Home Launcher,launcher.desktop,1 Bit,pointdotdog@gmail.com,https://onebit-app.web.app/,Personalização,4.1666665,18388,214,1.000.000+,1000000,3209191,1,0,BRL,1,1,"R$ 9,99 – R$ 119,99 por item",Classificação Livre,27 de mar. de 2020,1783678427,1.5.2,,"1 Launcher: torne a tela inicial organizada, rápida, personalizada e elegante",https://play.google.com/store/apps/details?id=launcher.desktop&hl=pt&gl=br,79,48,59,pequeno/indie,346838,9751.78,34827.79,113190.31,21593.23,188070.05,116603.43,alta,25,4.0,72.0,20.0,"SerpAPI, Firecrawl"
29,Personalização · Papéis de Parede,24,Resplash - Wallpapers,com.b_lam.resplash,Brandon Lam,whoisbrandonlam@gmail.com,https://b-lam.github.io,Personalização,3.940594,9732,131,1.000.000+,1000000,1952524,1,0,BRL,0,1,"R$ 6,49 – R$ 77,99 por item",Classificação 12 anos,22 de fev. de 2017,1747344102,3.4.3,,Unsplash no Android | Papéis de parede bonitos de Unsplash,https://play.google.com/store/apps/details?id=com.b_lam.resplash&hl=pt&gl=br,79,15,59,pequeno/indie,171638,2009.7,7177.51,23326.91,4450.06,38758.56,24030.3,alta,25,3.4,60.0,36.0,"SerpAPI, Firecrawl"
29,Personalização · Papéis de Parede,14,Tapet: 4K HD Wallpapers,com.sharpregion.tapet,Tapet,adrian@tapet.app,,Personalização,4.32,79120,652,1.000.000+,1000000,3944497,1,0,BRL,0,1,"R$ 3,49 – R$ 1.899,99 por item",Classificação Livre,9 de jun. de 2014,1784023765,11.000.114,,"Uma infinidade de papéis de parede em HD, gerados automaticamente. Sempre novos, nunca iguais.",https://play.google.com/store/apps/details?id=com.sharpregion.tapet&hl=pt&gl=br,65,59,59,normal,430549,6344.68,22659.58,73643.62,14048.94,122361.71,75864.26,alta,25,3.96,72.0,24.0,"SerpAPI, Firecrawl"
